Strand-0345	Domain-05-05-07	c.Domain-05-05-06	c.Domain-05-06-06	Domain-05-06-07		
Strand-0346	Domain-05-05-09	c.Domain-05-05-08	c.Domain-05-04-08	Domain-05-04-09		
Strand-0347	Domain-T8	c.Domain-05-05-10	c.Domain-05-06-10	Domain-T8		
Strand-0348	Domain-07-05-01	Domain-T8	Domain-T8	Domain-07-04-01		
Strand-0349	Domain-07-05-03	c.Domain-07-05-02	c.Domain-07-06-02	Domain-07-06-03		
Strand-0350	Domain-07-05-05	c.Domain-07-05-04	c.Domain-07-04-04	Domain-07-04-05		
Strand-0351	Domain-07-05-07	c.Domain-07-05-06	c.Domain-07-06-06	Domain-07-06-07		
Strand-0352	Domain-07-05-09	c.Domain-07-05-08	c.Domain-07-04-08	Domain-07-04-09		
Strand-0353	Domain-T8	c.Domain-07-05-10	c.Domain-07-06-10	Domain-T8		
Strand-0354	Domain-09-05-01	Domain-T8	Domain-T8	Domain-09-04-01		
Strand-0355	Domain-09-05-03	c.Domain-09-05-02	c.Domain-09-06-02	Domain-09-06-03		
Strand-0356	Domain-09-05-05	c.Domain-09-05-04	c.Domain-09-04-04	Domain-09-04-05		
Strand-0357	Domain-09-05-07	c.Domain-09-05-06	c.Domain-09-06-06	Domain-09-06-07		
Strand-0358	Domain-09-05-09	c.Domain-09-05-08	c.Domain-09-04-08	Domain-09-04-09		
Strand-0359	Domain-T8	c.Domain-09-05-10	c.Domain-09-06-10	Domain-T8		
Strand-0360	Domain-10-06-01	Domain-T8	Domain-T8	Domain-10-05-01		
Strand-0361	Domain-10-06-03	c.Domain-10-06-02	c.Domain-10-07-02	Domain-10-07-03		
Strand-0362	Domain-10-06-05	c.Domain-10-06-04	c.Domain-10-05-04	Domain-10-05-05		
Strand-0363	Domain-10-06-07	c.Domain-10-06-06	c.Domain-10-07-06	Domain-10-07-07		
Strand-0364	Domain-10-06-09	c.Domain-10-06-08	c.Domain-10-05-08	Domain-10-05-09		
Strand-0365	Domain-T8	c.Domain-10-06-10	c.Domain-10-07-10	Domain-T8		
Strand-0366	Domain-08-06-01	Domain-T8	Domain-T8	Domain-08-05-01		
Strand-0367	Domain-08-06-03	c.Domain-08-06-02	c.Domain-08-07-02	Domain-08-07-03		
Strand-0368	Domain-08-06-05	c.Domain-08-06-04	c.Domain-08-05-04	Domain-08-05-05		
Strand-0369	Domain-08-06-07	c.Domain-08-06-06	c.Domain-08-07-06	Domain-08-07-07		
Strand-0370	Domain-08-06-09	c.Domain-08-06-08	c.Domain-08-05-08	Domain-08-05-09		
Strand-0371	Domain-T8	c.Domain-08-06-10	c.Domain-08-07-10	Domain-T8		
Strand-0372	Domain-06-06-01	Domain-T8	Domain-T8	Domain-06-05-01		
Strand-0373	Domain-06-06-03	c.Domain-06-06-02	c.Domain-06-07-02	Domain-06-07-03		
Strand-0374	Domain-06-06-05	c.Domain-06-06-04	c.Domain-06-05-04	Domain-06-05-05		
Strand-0375	Domain-06-06-07	c.Domain-06-06-06	c.Domain-06-07-06	Domain-06-07-07		
Strand-0376	Domain-06-06-09	c.Domain-06-06-08	c.Domain-06-05-08	Domain-06-05-09		
Strand-0377	Domain-T8	c.Domain-06-06-10	c.Domain-06-07-10	Domain-T8		
Strand-0378	Domain-04-06-01	Domain-T8	Domain-T8	Domain-04-05-01		
Strand-0379	Domain-04-06-03	c.Domain-04-06-02	c.Domain-04-07-02	Domain-04-07-03		
Strand-0380	Domain-04-06-05	c.Domain-04-06-04	c.Domain-04-05-04	Domain-04-05-05		
Strand-0381	Domain-04-06-07	c.Domain-04-06-06	c.Domain-04-07-06	Domain-04-07-07		
Strand-0382	Domain-04-06-09	c.Domain-04-06-08	c.Domain-04-05-08	Domain-04-05-09		
Strand-0383	Domain-T8	c.Domain-04-06-10	c.Domain-04-07-10	Domain-T8		
Strand-0384	Domain-02-06-01	Domain-T8	Domain-T8	Domain-02-05-01		
Strand-0385	Domain-02-06-03	c.Domain-02-06-02	c.Domain-02-07-02	Domain-02-07-03		
Strand-0386	Domain-02-06-05	c.Domain-02-06-04	c.Domain-02-05-04	Domain-02-05-05		
Strand-0387	Domain-02-06-07	c.Domain-02-06-06	c.Domain-02-07-06	Domain-02-07-07		
Strand-0388	Domain-02-06-09	c.Domain-02-06-08	c.Domain-02-05-08	Domain-02-05-09		
Strand-0389	Domain-T8	c.Domain-02-06-10	c.Domain-02-07-10	Domain-T8		
Strand-0390	Domain-01-07-01	Domain-T8	Domain-T8	Domain-01-06-01		
Strand-0391	Domain-01-07-03	c.Domain-01-07-02	c.Domain-01-08-02	Domain-01-08-03		
Strand-0392	Domain-01-07-05	c.Domain-01-07-04	c.Domain-01-06-04	Domain-01-06-05		
Strand-0393	Domain-01-07-07	c.Domain-01-07-06	c.Domain-01-08-06	Domain-01-08-07		
Strand-0394	Domain-01-07-09	c.Domain-01-07-08	c.Domain-01-06-08	Domain-01-06-09		
Strand-0395	Domain-T8	c.Domain-01-07-10	c.Domain-01-08-10	Domain-T8		
Strand-0396	Domain-03-07-01	Domain-T8	Domain-T8	Domain-03-06-01		
Strand-0397	Domain-03-07-03	c.Domain-03-07-02	c.Domain-03-08-02	Domain-03-08-03		
Strand-0398	Domain-03-07-05	c.Domain-03-07-04	c.Domain-03-06-04	Domain-03-06-05		
Strand-0399	Domain-03-07-07	c.Domain-03-07-06	c.Domain-03-08-06	Domain-03-08-07		
Strand-0400	Domain-03-07-09	c.Domain-03-07-08	c.Domain-03-06-08	Domain-03-06-09		
Strand-0401	Domain-T8	c.Domain-03-07-10	c.Domain-03-08-10	Domain-T8		
Strand-0402	Domain-05-07-01	Domain-T8	Domain-T8	Domain-05-06-01		
Strand-0403	Domain-05-07-03	c.Domain-05-07-02	c.Domain-05-08-02	Domain-05-08-03		
Strand-0404	Domain-05-07-05	c.Domain-05-07-04	c.Domain-05-06-04	Domain-05-06-05		
Strand-0405	Domain-05-07-07	c.Domain-05-07-06	c.Domain-05-08-06	Domain-05-08-07		
Strand-0406	Domain-05-07-09	c.Domain-05-07-08	c.Domain-05-06-08	Domain-05-06-09		
Strand-0407	Domain-T8	c.Domain-05-07-10	c.Domain-05-08-10	Domain-T8		
Strand-0408	Domain-07-07-01	Domain-T8	Domain-T8	Domain-07-06-01		
Strand-0409	Domain-07-07-03	c.Domain-07-07-02	c.Domain-07-08-02	Domain-07-08-03		
Strand-0410	Domain-07-07-05	c.Domain-07-07-04	c.Domain-07-06-04	Domain-07-06-05		
Strand-0411	Domain-07-07-07	c.Domain-07-07-06	c.Domain-07-08-06	Domain-07-08-07		
Strand-0412	Domain-07-07-09	c.Domain-07-07-08	c.Domain-07-06-08	Domain-07-06-09		
Strand-0413	Domain-T8	c.Domain-07-07-10	c.Domain-07-08-10	Domain-T8		
Strand-0414	Domain-09-07-01	Domain-T8	Domain-T8	Domain-09-06-01		
Strand-0415	Domain-09-07-03	c.Domain-09-07-02	c.Domain-09-08-02	Domain-09-08-03		
Strand-0416	Domain-09-07-05	c.Domain-09-07-04	c.Domain-09-06-04	Domain-09-06-05		
Strand-0417	Domain-09-07-07	c.Domain-09-07-06	c.Domain-09-08-06	Domain-09-08-07		
Strand-0418	Domain-09-07-09	c.Domain-09-07-08	c.Domain-09-06-08	Domain-09-06-09		
Strand-0419	Domain-T8	c.Domain-09-07-10	c.Domain-09-08-10	Domain-T8		
Strand-0420	Domain-10-08-01	Domain-T8	Domain-T8	Domain-10-07-01		
Strand-0421	Domain-10-08-03	c.Domain-10-08-02	c.Domain-10-09-02	Domain-10-09-03		
Strand-0422	Domain-10-08-05	c.Domain-10-08-04	c.Domain-10-07-04	Domain-10-07-05		
Strand-0423	Domain-10-08-07	c.Domain-10-08-06	c.Domain-10-09-06	Domain-10-09-07		
Strand-0424	Domain-10-08-09	c.Domain-10-08-08	c.Domain-10-07-08	Domain-10-07-09		
Strand-0425	Domain-T8	c.Domain-10-08-10	c.Domain-10-09-10	Domain-T8		
Strand-0426	Domain-08-08-01	Domain-T8	Domain-T8	Domain-08-07-01		
Strand-0427	Domain-08-08-03	c.Domain-08-08-02	c.Domain-08-09-02	Domain-08-09-03		
Strand-0428	Domain-08-08-05	c.Domain-08-08-04	c.Domain-08-07-04	Domain-08-07-05		
Strand-0429	Domain-08-08-07	c.Domain-08-08-06	c.Domain-08-09-06	Domain-08-09-07		
Strand-0430	Domain-08-08-09	c.Domain-08-08-08	c.Domain-08-07-08	Domain-08-07-09		
Strand-0431	Domain-T8	c.Domain-08-08-10	c.Domain-08-09-10	Domain-T8		
Strand-0432	Domain-06-08-01	Domain-T8	Domain-T8	Domain-06-07-01		
Strand-0433	Domain-06-08-03	c.Domain-06-08-02	c.Domain-06-09-02	Domain-06-09-03		
Strand-0434	Domain-06-08-05	c.Domain-06-08-04	c.Domain-06-07-04	Domain-06-07-05		
Strand-0435	Domain-06-08-07	c.Domain-06-08-06	c.Domain-06-09-06	Domain-06-09-07		
Strand-0436	Domain-06-08-09	c.Domain-06-08-08	c.Domain-06-07-08	Domain-06-07-09		
Strand-0437	Domain-T8	c.Domain-06-08-10	c.Domain-06-09-10	Domain-T8		
Strand-0438	Domain-04-08-01	Domain-T8	Domain-T8	Domain-04-07-01		
Strand-0439	Domain-04-08-03	c.Domain-04-08-02	c.Domain-04-09-02	Domain-04-09-03		
Strand-0440	Domain-04-08-05	c.Domain-04-08-04	c.Domain-04-07-04	Domain-04-07-05		
Strand-0441	Domain-04-08-07	c.Domain-04-08-06	c.Domain-04-09-06	Domain-04-09-07		
Strand-0442	Domain-04-08-09	c.Domain-04-08-08	c.Domain-04-07-08	Domain-04-07-09		
Strand-0443	Domain-T8	c.Domain-04-08-10	c.Domain-04-09-10	Domain-T8		
Strand-0444	Domain-02-08-01	Domain-T8	Domain-T8	Domain-02-07-01		
Strand-0445	Domain-02-08-03	c.Domain-02-08-02	c.Domain-02-09-02	Domain-02-09-03		
Strand-0446	Domain-02-08-05	c.Domain-02-08-04	c.Domain-02-07-04	Domain-02-07-05		
Strand-0447	Domain-02-08-07	c.Domain-02-08-06	c.Domain-02-09-06	Domain-02-09-07		
Strand-0448	Domain-02-08-09	c.Domain-02-08-08	c.Domain-02-07-08	Domain-02-07-09		
Strand-0449	Domain-T8	c.Domain-02-08-10	c.Domain-02-09-10	Domain-T8		
Strand-0450	Domain-01-09-01	Domain-T8	Domain-T8	Domain-01-08-01		
Strand-0452	Domain-01-09-05	c.Domain-01-09-04	c.Domain-01-08-04	Domain-01-08-05		
Strand-0454	Domain-01-09-09	c.Domain-01-09-08	c.Domain-01-08-08	Domain-01-08-09		
Strand-0455	Domain-T8	c.Domain-01-09-10	c.Domain-01-10-10	Domain-T8		
Strand-0456	Domain-03-09-01	Domain-T8	Domain-T8	Domain-03-08-01		
Strand-0458	Domain-03-09-05	c.Domain-03-09-04	c.Domain-03-08-04	Domain-03-08-05		
Strand-0460	Domain-03-09-09	c.Domain-03-09-08	c.Domain-03-08-08	Domain-03-08-09		
Strand-0461	Domain-T8	c.Domain-03-09-10	c.Domain-03-10-10	Domain-T8		
Strand-0462	Domain-05-09-01	Domain-T8	Domain-T8	Domain-05-08-01		
Strand-0464	Domain-05-09-05	c.Domain-05-09-04	c.Domain-05-08-04	Domain-05-08-05		
Strand-0466	Domain-05-09-09	c.Domain-05-09-08	c.Domain-05-08-08	Domain-05-08-09		
Strand-0467	Domain-T8	c.Domain-05-09-10	c.Domain-05-10-10	Domain-T8		
Strand-0468	Domain-07-09-01	Domain-T8	Domain-T8	Domain-07-08-01		
Strand-0470	Domain-07-09-05	c.Domain-07-09-04	c.Domain-07-08-04	Domain-07-08-05		
Strand-0472	Domain-07-09-09	c.Domain-07-09-08	c.Domain-07-08-08	Domain-07-08-09		
Strand-0473	Domain-T8	c.Domain-07-09-10	c.Domain-07-10-10	Domain-T8		
Strand-0474	Domain-09-09-01	Domain-T8	Domain-T8	Domain-09-08-01		
Strand-0476	Domain-09-09-05	c.Domain-09-09-04	c.Domain-09-08-04	Domain-09-08-05		
Strand-0478	Domain-09-09-09	c.Domain-09-09-08	c.Domain-09-08-08	Domain-09-08-09		
Strand-0479	Domain-T8	c.Domain-09-09-10	c.Domain-09-10-10	Domain-T8		
Strand-0480	Domain-10-10-01	Domain-T8	Domain-T8	Domain-10-09-01		
Strand-0483	Domain-08-10-01	Domain-T8	Domain-T8	Domain-08-09-01		
Strand-0485	Domain-08-10-09	c.Domain-08-10-08	c.Domain-08-09-08	Domain-08-09-09		
Strand-0486	Domain-06-10-01	Domain-T8	Domain-T8	Domain-06-09-01		
Strand-0488	Domain-06-10-09	c.Domain-06-10-08	c.Domain-06-09-08	Domain-06-09-09		
Strand-0489	Domain-04-10-01	Domain-T8	Domain-T8	Domain-04-09-01		
Strand-0491	Domain-04-10-09	c.Domain-04-10-08	c.Domain-04-09-08	Domain-04-09-09		
Strand-0492	Domain-02-10-01	Domain-T8	Domain-T8	Domain-02-09-01		
Strand-0494	Domain-02-10-09	c.Domain-02-10-08	c.Domain-02-09-08	Domain-02-09-09		
Strand-1305	c.Domain-01-01-03	Domain-01-01-04				
Strand-1307	Domain-10-01-04	c.Domain-10-01-03				
Strand-1309	c.Domain-10-02-01	Domain-10-02-02				
Strand-1312	Domain-01-02-02	c.Domain-01-02-01				
Strand-1319	c.Domain-10-04-01	Domain-10-04-02				
Strand-1322	Domain-01-04-02	c.Domain-01-04-01				
Strand-1329	c.Domain-10-06-01	Domain-10-06-02				
Strand-1332	Domain-01-06-02	c.Domain-01-06-01				
Strand-1339	c.Domain-10-08-01	Domain-10-08-02				
Strand-1342	Domain-01-08-02	c.Domain-01-08-01				
Strand-1349	c.Domain-10-10-01	Domain-10-10-02				
Strand-1357	c.Domain-02-01-02	Domain-02-01-03				
Strand-1361	c.Domain-04-01-02	Domain-04-01-03				
Strand-1365	c.Domain-06-01-02	Domain-06-01-03				
Strand-1369	c.Domain-08-01-02	Domain-08-01-03				
Strand-1373	c.Domain-10-01-02	Domain-10-01-03				
Strand-1375	Domain-10-10-03	c.Domain-10-10-02				
Strand-1379	Domain-08-10-03	c.Domain-08-10-02				
Strand-1383	Domain-06-10-03	c.Domain-06-10-02				
Strand-1387	Domain-04-10-03	c.Domain-04-10-02				
Strand-1391	Domain-02-10-03	c.Domain-02-10-02				
Strand-1393	c.Domain-01-10-04	Domain-01-10-05				
Strand-2207	Domain-02-01-02	c.Domain-02-01-01	Domain-T8	Domain-01-01-02		
Strand-2221	Domain-T8	c.Domain-02-01-09	c.Domain-01-01-09	Domain-01-01-10		
Strand-2227	Domain-04-01-02	c.Domain-04-01-01	Domain-T8	Domain-03-01-02		
Strand-2241	Domain-T8	c.Domain-04-01-09	c.Domain-03-01-09	Domain-03-01-10		
Strand-2247	Domain-06-01-02	c.Domain-06-01-01	Domain-T8	Domain-05-01-02		
Strand-2261	Domain-T8	c.Domain-06-01-09	c.Domain-05-01-09	Domain-05-01-10		
Strand-2267	Domain-08-01-02	c.Domain-08-01-01	Domain-T8	Domain-07-01-02		
Strand-2281	Domain-T8	c.Domain-08-01-09	c.Domain-07-01-09	Domain-07-01-10		
Strand-2287	Domain-10-01-02	c.Domain-10-01-01	Domain-T8	Domain-09-01-02		
Strand-2293	Domain-T8	c.Domain-10-01-09	c.Domain-09-01-09	Domain-09-01-10		
Strand-3018	Domain-09-10-02	Domain-T8	c.Domain-08-10-01	Domain-08-10-02		
Strand-3036	Domain-09-10-10	c.Domain-09-10-09	c.Domain-08-10-09	Domain-T8		
Strand-3038	Domain-07-10-02	Domain-T8	c.Domain-06-10-01	Domain-06-10-02		
Strand-3056	Domain-07-10-10	c.Domain-07-10-09	c.Domain-06-10-09	Domain-T8		
Strand-3058	Domain-05-10-02	Domain-T8	c.Domain-04-10-01	Domain-04-10-02		
Strand-3076	Domain-05-10-10	c.Domain-05-10-09	c.Domain-04-10-09	Domain-T8		
Strand-3078	Domain-03-10-02	Domain-T8	c.Domain-02-10-01	Domain-02-10-02		
Strand-3096	Domain-03-10-10	c.Domain-03-10-09	c.Domain-02-10-09	Domain-T8		
Strand-3707	Domain-01-09-03	c.Domain-01-09-02	Domain-T8	Domain-01-10-03		
Strand-3789	Domain-T8	c.Domain-10-10-08	c.Domain-10-09-08	Domain-10-09-09		
Strand-3826	Domain-02-01-06	c.Domain-02-01-05	c.Domain-01-01-05	Domain-01-01-06	c.Domain-01-01-07	Domain-01-01-08
Strand-3859	Domain-10-01-08	c.Domain-10-01-07	Domain-10-01-06	c.Domain-10-01-05	c.Domain-09-01-05	Domain-09-01-06
Strand-3861	Domain-09-02-04	c.Domain-09-02-03	c.Domain-10-02-03	Domain-10-02-04	c.Domain-10-02-05	Domain-10-02-06
Strand-3862	Domain-09-02-08	c.Domain-09-02-07	c.Domain-10-02-07	Domain-10-02-08	c.Domain-10-02-09	Domain-10-02-10
Strand-3894	Domain-01-02-06	c.Domain-01-02-05	Domain-01-02-04	c.Domain-01-02-03	c.Domain-02-02-03	Domain-02-02-04
Strand-3896	Domain-01-02-10	c.Domain-01-02-09	Domain-01-02-08	c.Domain-01-02-07	c.Domain-02-02-07	Domain-02-02-08
Strand-3897	Domain-02-03-02	c.Domain-02-03-01	c.Domain-01-03-01	Domain-01-03-02	c.Domain-01-03-03	Domain-01-03-04
Strand-3898	Domain-02-03-06	c.Domain-02-03-05	c.Domain-01-03-05	Domain-01-03-06	c.Domain-01-03-07	Domain-01-03-08
Strand-3929	Domain-10-03-04	c.Domain-10-03-03	Domain-10-03-02	c.Domain-10-03-01	c.Domain-09-03-01	Domain-09-03-02
Strand-3931	Domain-10-03-08	c.Domain-10-03-07	Domain-10-03-06	c.Domain-10-03-05	c.Domain-09-03-05	Domain-09-03-06
Strand-3933	Domain-09-04-04	c.Domain-09-04-03	c.Domain-10-04-03	Domain-10-04-04	c.Domain-10-04-05	Domain-10-04-06
Strand-3934	Domain-09-04-08	c.Domain-09-04-07	c.Domain-10-04-07	Domain-10-04-08	c.Domain-10-04-09	Domain-10-04-10
Strand-3966	Domain-01-04-06	c.Domain-01-04-05	Domain-01-04-04	c.Domain-01-04-03	c.Domain-02-04-03	Domain-02-04-04
Strand-3968	Domain-01-04-10	c.Domain-01-04-09	Domain-01-04-08	c.Domain-01-04-07	c.Domain-02-04-07	Domain-02-04-08
Strand-3969	Domain-02-05-02	c.Domain-02-05-01	c.Domain-01-05-01	Domain-01-05-02	c.Domain-01-05-03	Domain-01-05-04
Strand-3970	Domain-02-05-06	c.Domain-02-05-05	c.Domain-01-05-05	Domain-01-05-06	c.Domain-01-05-07	Domain-01-05-08
Strand-4001	Domain-10-05-04	c.Domain-10-05-03	Domain-10-05-02	c.Domain-10-05-01	c.Domain-09-05-01	Domain-09-05-02
Strand-4003	Domain-10-05-08	c.Domain-10-05-07	Domain-10-05-06	c.Domain-10-05-05	c.Domain-09-05-05	Domain-09-05-06
Strand-4005	Domain-09-06-04	c.Domain-09-06-03	c.Domain-10-06-03	Domain-10-06-04	c.Domain-10-06-05	Domain-10-06-06
Strand-4006	Domain-09-06-08	c.Domain-09-06-07	c.Domain-10-06-07	Domain-10-06-08	c.Domain-10-06-09	Domain-10-06-10
Strand-4038	Domain-01-06-06	c.Domain-01-06-05	Domain-01-06-04	c.Domain-01-06-03	c.Domain-02-06-03	Domain-02-06-04
Strand-4040	Domain-01-06-10	c.Domain-01-06-09	Domain-01-06-08	c.Domain-01-06-07	c.Domain-02-06-07	Domain-02-06-08
Strand-4041	Domain-02-07-02	c.Domain-02-07-01	c.Domain-01-07-01	Domain-01-07-02	c.Domain-01-07-03	Domain-01-07-04
Strand-4042	Domain-02-07-06	c.Domain-02-07-05	c.Domain-01-07-05	Domain-01-07-06	c.Domain-01-07-07	Domain-01-07-08
Strand-4073	Domain-10-07-04	c.Domain-10-07-03	Domain-10-07-02	c.Domain-10-07-01	c.Domain-09-07-01	Domain-09-07-02
Strand-4075	Domain-10-07-08	c.Domain-10-07-07	Domain-10-07-06	c.Domain-10-07-05	c.Domain-09-07-05	Domain-09-07-06
Strand-4077	Domain-09-08-04	c.Domain-09-08-03	c.Domain-10-08-03	Domain-10-08-04	c.Domain-10-08-05	Domain-10-08-06
Strand-4078	Domain-09-08-08	c.Domain-09-08-07	c.Domain-10-08-07	Domain-10-08-08	c.Domain-10-08-09	Domain-10-08-10
Strand-4110	Domain-01-08-06	c.Domain-01-08-05	Domain-01-08-04	c.Domain-01-08-03	c.Domain-02-08-03	Domain-02-08-04
Strand-4112	Domain-01-08-10	c.Domain-01-08-09	Domain-01-08-08	c.Domain-01-08-07	c.Domain-02-08-07	Domain-02-08-08
Strand-4113	Domain-02-09-02	c.Domain-02-09-01	c.Domain-01-09-01	Domain-01-09-02	c.Domain-01-09-03	Domain-01-09-04
Strand-4114	Domain-02-09-06	c.Domain-02-09-05	c.Domain-01-09-05	Domain-01-09-06	c.Domain-01-09-07	Domain-01-09-08
Strand-4145	Domain-10-09-04	c.Domain-10-09-03	Domain-10-09-02	c.Domain-10-09-01	c.Domain-09-09-01	Domain-09-09-02
Strand-4147	Domain-10-09-08	c.Domain-10-09-07	Domain-10-09-06	c.Domain-10-09-05	c.Domain-09-09-05	Domain-09-09-06
Strand-4149	Domain-09-10-04	c.Domain-09-10-03	c.Domain-10-10-03	Domain-10-10-04	c.Domain-10-10-05	Domain-10-10-06
Strand-4182	Domain-01-10-06	c.Domain-01-10-05	Domain-01-10-04	c.Domain-01-10-03	c.Domain-02-10-03	Domain-02-10-04
Strand-4184	Domain-01-10-10	c.Domain-01-10-09	Domain-01-10-08	c.Domain-01-10-07	c.Domain-02-10-07	Domain-02-10-08
Strand-4185	Domain-01-01-05	c.Domain-01-01-04	Domain-01-01-03	c.Domain-01-01-02	c.Domain-01-02-02	Domain-01-02-03
Strand-4187	Domain-01-01-09	c.Domain-01-01-08	Domain-01-01-07	c.Domain-01-01-06	c.Domain-01-02-06	Domain-01-02-07
Strand-4188	Domain-02-02-05	c.Domain-02-02-04	c.Domain-02-01-04	Domain-02-01-05	c.Domain-02-01-06	Domain-02-01-07
Strand-4189	Domain-03-01-05	c.Domain-03-01-04	Domain-03-01-03	c.Domain-03-01-02	c.Domain-03-02-02	Domain-03-02-03
Strand-4191	Domain-03-01-09	c.Domain-03-01-08	Domain-03-01-07	c.Domain-03-01-06	c.Domain-03-02-06	Domain-03-02-07
Strand-4192	Domain-04-02-05	c.Domain-04-02-04	c.Domain-04-01-04	Domain-04-01-05	c.Domain-04-01-06	Domain-04-01-07
Strand-4193	Domain-05-01-05	c.Domain-05-01-04	Domain-05-01-03	c.Domain-05-01-02	c.Domain-05-02-02	Domain-05-02-03
Strand-4195	Domain-05-01-09	c.Domain-05-01-08	Domain-05-01-07	c.Domain-05-01-06	c.Domain-05-02-06	Domain-05-02-07
Strand-4196	Domain-06-02-05	c.Domain-06-02-04	c.Domain-06-01-04	Domain-06-01-05	c.Domain-06-01-06	Domain-06-01-07
Strand-4197	Domain-07-01-05	c.Domain-07-01-04	Domain-07-01-03	c.Domain-07-01-02	c.Domain-07-02-02	Domain-07-02-03
Strand-4199	Domain-07-01-09	c.Domain-07-01-08	Domain-07-01-07	c.Domain-07-01-06	c.Domain-07-02-06	Domain-07-02-07
Strand-4200	Domain-08-02-05	c.Domain-08-02-04	c.Domain-08-01-04	Domain-08-01-05	c.Domain-08-01-06	Domain-08-01-07
Strand-4201	Domain-09-01-05	c.Domain-09-01-04	Domain-09-01-03	c.Domain-09-01-02	c.Domain-09-02-02	Domain-09-02-03
Strand-4203	Domain-09-01-09	c.Domain-09-01-08	Domain-09-01-07	c.Domain-09-01-06	c.Domain-09-02-06	Domain-09-02-07
Strand-4204	Domain-10-02-05	c.Domain-10-02-04	c.Domain-10-01-04	Domain-10-01-05	c.Domain-10-01-06	Domain-10-01-07
Strand-4431	Domain-10-10-07	c.Domain-10-10-06	Domain-10-10-05	c.Domain-10-10-04	c.Domain-10-09-04	Domain-10-09-05
Strand-4433	Domain-09-09-03	c.Domain-09-09-02	c.Domain-09-10-02	Domain-09-10-03	c.Domain-09-10-04	Domain-09-10-05
Strand-4434	Domain-09-09-07	c.Domain-09-09-06	c.Domain-09-10-06	Domain-09-10-07	c.Domain-09-10-08	Domain-09-10-09
Strand-4436	Domain-08-10-07	c.Domain-08-10-06	Domain-08-10-05	c.Domain-08-10-04	c.Domain-08-09-04	Domain-08-09-05
Strand-4438	Domain-07-09-03	c.Domain-07-09-02	c.Domain-07-10-02	Domain-07-10-03	c.Domain-07-10-04	Domain-07-10-05
Strand-4439	Domain-07-09-07	c.Domain-07-09-06	c.Domain-07-10-06	Domain-07-10-07	c.Domain-07-10-08	Domain-07-10-09
Strand-4441	Domain-06-10-07	c.Domain-06-10-06	Domain-06-10-05	c.Domain-06-10-04	c.Domain-06-09-04	Domain-06-09-05
Strand-4443	Domain-05-09-03	c.Domain-05-09-02	c.Domain-05-10-02	Domain-05-10-03	c.Domain-05-10-04	Domain-05-10-05
Strand-4444	Domain-05-09-07	c.Domain-05-09-06	c.Domain-05-10-06	Domain-05-10-07	c.Domain-05-10-08	Domain-05-10-09
Strand-4446	Domain-04-10-07	c.Domain-04-10-06	Domain-04-10-05	c.Domain-04-10-04	c.Domain-04-09-04	Domain-04-09-05
Strand-4448	Domain-03-09-03	c.Domain-03-09-02	c.Domain-03-10-02	Domain-03-10-03	c.Domain-03-10-04	Domain-03-10-05
Strand-4449	Domain-03-09-07	c.Domain-03-09-06	c.Domain-03-10-06	Domain-03-10-07	c.Domain-03-10-08	Domain-03-10-09
Strand-4451	Domain-02-10-07	c.Domain-02-10-06	Domain-02-10-05	c.Domain-02-10-04	c.Domain-02-09-04	Domain-02-09-05
Strand-4454	Domain-01-09-07	c.Domain-01-09-06	c.Domain-01-10-06	Domain-01-10-07	c.Domain-01-10-08	Domain-01-10-09
